id,input,aspect,label
3314,oh no Jess I hope the person is ok,positive,hope
3321,I really dont like this weather,negative,like
3324,my legs are sun burned,negative,burned
3326,clearly need to crack the whip some more,negative,whip
3335,i hate getting put on steroids my face,negative,hate
3341,Nutbar Good morning how are you TwitterTakeover,positive,Good
3345,Beautiful programme I can recommend it for all my friends,positive,Beautiful
3355,waves to make it all OK again,positive,OK
3358,Very best planner I just love using it,positive,love
3383,I want to go with you But Im tierd,negative,tired
3387,It good and useful app,negative,bad
3398,One of the worst in the genre,negative,worst
3407,Hope you dont get let down again,positive,Hope
3421,Ugh I dont feel well again all of a sudden,negative,Ugh
3424,I sunburnt through factor 30,negative,sunburnt
3430,and this stupid wireless wont work downstairs,negative,stupid
3431,aww BBQ thats not fair all i had was chocolate,negative,unfair
3438,i wish i was outside,positive,wish
3439,Last day for seniors bye bff,negative,bye
3450,Stopped to have lunch at McDonalds Chicken Nuggetssss yummmmmy,positive,yummmmmy
3451,iWaiting For Natie to come online I miss him,negative,miss
3454,asylm yay registered but lost all my friends,negative,lost
3459,yep so I it,negative,****
3469,Thing always end up going bad,negative,bad
3473,Just got bullied by Dillah HELP,negative,bullied
3480,Incredible app with serious problems of synchronization,positive,Incredible
3489,too kind Jim too kind brother,positive,kind
3498,Nice That sounds great Let me know when and where,positive,Nice
3499,This app is not getting opened pls look after this,negative,not
3502,Oh noes Melted ice cream do not want,negative,want
3507,KittyKat so now im boreduntill i go out,negative,bored
3517,perfect hybrid of digital and paperim in love,positive,love
3526,Excellent he will never know lmao,positive,Excellent
3528,am little bit upset ppl is jerk,negative,upset
3530,This class is really long and Im really getting hungry,negative,hungry
3536,Happy Mothers Day A rose for YOU,positive,Happy
3541,Nothing wrong with that samantha,positive,wrong
3542,Mainly reminder function not working properly,negative,not
3543,hates putting in new contacts,negative,hates
3553,Sorry RB is on PS3 for me,negative,Sorry
3571,OMG Im so sorry Anything I can do to help,negative,sorry
3580,Sunburned from Venice and watching Fred ClausSuch excitement,positive,exc excitement
3583,Im missing crab legs and attending my going away instead,negative,missing
3599,ok finished all the Mikados Should shut up now lol,negative,shut
3604,oooh im sorry to late i smashed it,negative,smashed
3608,morning twitterbugsnothing like a loooooooooong liein,positive,lie-in
3611,dont frown my lil aussie I still love you muah,positive,love
3614,happy mothers day to all,positive,happy
3622,how was your day boredom stuck my head,negative,boredom
3626,missed out on westcott micro apollo too,negative,missed
3632,Does what I need it to do,positive,need
3642,Easy to use free version is enough for my purposes,positive,Easy
3643,Hellooooooo Whats the scene people,negative,Hellooooooo
3662,is sooo stressed about everything I have to do,negative,stressed
3664,why does my life suck,negative,suck
3674,sorry to hear your news,negative,sorry
3676,i miss you SO mucho,negative,miss
3697,Its sunny and I feel really well today Yippeee,positive,Yippeee!
3698,Bill2030 And good morning to you too,positive,good
3708,I am so sorry i fell asleep first,negative,sorry
3709,so happy its fridaynot so happy about this rain,positive,happy
3710,Great way to stay organized,positive,Great
3720,Great stuff cant wait to hear it,positive,Great
3742,All ready for work except my arm,negative,arm
3754,I really fancy a frappuccino from Starbucks right now,positive,fancy
3759,Fun cover stickers and layouts,positive,Fun
3764,what a lazy sunday I love lazy days,positive,love
3771,looks like another sober weekend ahead,negative,sober
3784,ok nevermind photo was set to private sorry,negative,sorry
3788,Feels all kinds of not so well right now,negative,not
3789,Wishing you a very Happy Mothers Day Carina HugsJoy,positive,Happy
3794,May the forth be with you,positive,forth
3798,I dont understand anything HELP,negative,HELP
3800,Well then andy i dont think you should date me,negative,dont
3808,Setting ampm is not easy,negative,easy
3818,I am also very tired,negative,tired
3823,happy all my studying and all nighters payed off,positive,happy
3829,Good tracker but with subscription based model,positive,Good
3859,You still have class Ouch,negative,Ouch
3875,Shower Then back to bed So sick still,negative,sick
3879,Only paid one is good otherwise not so useful,negative,useless
3882,one thing is good enough for me friendship retained,positive,friendship
3884,i miss you tooooo you arent too far A,negative,miss
3886,have fun without me pasty 33,positive,fun
3888,Dont really wanna go school on Monday to be honest,negative,wanna
3889,I just had to look up endometriosis Oy,negative,Oy!
3895,on my way to work working sucks big time,negative,sucks
3899,i can so sympathise with that,negative,sympathise
3905,still in love with marky mark,positive,love
3907,Nice Elise rolled out Thas wassup Have fun ladies,positive,Nice!
3909,Yay Tell her I said congrats,positive,Yay!
3914,Goin to ma cousins soon there dog is soo cute,positive,cute
3916,In Toronto waiting for YOU 48 days to go,positive,YOU
3931,No problem These boxes are made for undernourished IT professionals,positive,made
3942,Good Morning good wakeup music,positive,Good
3946,Broken from the start cant do anything,negative,Broken
3953,Really A good distraction now Ill check it right now,positive,distraction
3956,HEY BUCK love u loads LOVE WHAT THE BUCK,positive,love
3963,wishing i could go to CaBo tonight,positive,wishing
3971,Sad But True I SHouldnt Right,negative,Sad
3977,127 good morning one more day YAY TwitterTakeover,positive,YAY
3987,Great way to stay motivated and focused on useful things,positive,Great
3992,Internet is painfully slow today,negative,painfully
3998,Im thinking you deserve an award A big shiny one,positive,award
4003,Listening Hallelujah on Youtube Leonard Cohen wins xfactor,positive,wins
4006,Happy Star Wars day everyone,positive,Happy
4018,So sorry I missed it,negative,sorry
4027,I am not feeling well,negative,not
4030,That was stone cold Crazy,negative,cold
4031,This app is to complicated,negative,complicated
4036,nickj07 UmNicks VoiceSmileEyesLaughand Hes a Great Rolemodel,positive,Great
4056,Best todo app Love it,positive,Love
4058,httptwitpiccom676hv RIP Fristy just thinking abt her,negative,R.I.P
4059,We all need that simple reminderthx,positive,thx!
4062,great pichave to upload my pix tomoIve no laptop tonight,positive,great
4065,mommy oh well i hope she gets better,positive,hope
4072,Nice appp verry recommended Make my life more organized,positive,recommended
4074,peace quiet Enjoy it while it lasts,positive,Enjoy
4085,bye LA I already miss you,negative,miss
4093,I nvr wanted May to come to an end,positive,wanted
4094,Johnson have a good night,positive,good
4098,what about the dilfs Oh wait wrong monthHAPPY MOTHERS DAY,positive,HAPPY
4106,Yealooks like it issorry abt nt gettin in touchwas hectic,negative,sorry
4114,i cannot deal w this tweet lol,negative,cannot
4118,I think im becoming obsessed with MGMT kids 3,positive,obsessed
4127,Best app for reminders Great interface,positive,Great
4128,Wishing everyone a Happy Mothers Day xoxo,positive,Happy
4134,How do I put on homescreen,positive,how
4139,I hate when you cant sleep,negative,hate
4142,Ferman thats so weak facebook fail,negative,weak
4144,useless you need a premium account to use Widgets,negative,useless
4145,Is bummed outi dont have even one testimonial on Flickr,negative,bummed
4165,Apple is also rotten in the center just my luck,negative,rotten
4168,good stuff cant wait for the results,positive,good
4169,Ok super bored guess no one else it,negative,bored
4172,my bracelet broke today too,negative,broke
4173,Aneh masa pas masuk ke apk nya malah keluar,negative,keluar
4178,Thats very funny Cute kids,positive,funny
4183,Alexander Ovechkin is definitely my new favorite NHL player,positive,favorite
4193,itssarah Congrats Sarah thats awsum,positive,awsum
4204,oh no no more celebrity ding dong for ages,negative,no
4207,I understood you precoffee tweet Im good,positive,good
4209,Manchester was wayyyyy to busy so warm today also,negative,busy
4211,DAHSAR Thanxs hun you too,positive,Thanks
4221,NOOOOOOO why in july im gonna be back home NOOOOOOOOOOO,negative,NOOOOOOOO
4226,httptwitpiccom4w06l LOVE IT U have a great job,positive,LOVE
4231,Oh that sounds bedpoor girl,negative,poor
4236,hahai wont well il try notlol night chickxxxxx,positive,haha
4240,nice night bed time work from 430845 tomorrow,positive,nice
4246,Cheers Wish I had more fonts to play with,positive,Cheers
4252,Wunderlist better format more user friendly,negative,better
4253,I just had a horrible dream,negative,horrible
4272,Had a good day 2day off to bed Nite tweeps,positive,good
4279,God bless you my dear friend,positive,bless
4280,Nevermind Beyonce doesnt have a Twitter Haha,positive,Haha
4282,i seriously neeed to study,positive,needa
4291,owww i think i tore something in my leg,negative,tore
4298,aww bless her give her a chance,positive,bless
4301,im gonna miss eddy if were half the country apart,negative,miss
4314,Im only telling the truth You know you have skills,positive,skills
4325,nyc hey sweetie Cnt go fri but thnks so much,positive,sweetie
4326,I Luv Da movie Say Anything httpblipfm5yroy,positive,Luv
4342,httptwitpiccom4jguu wow that is pretty x,positive,pretty
4347,Hey Honey Bunny here big bunny hugs,positive,hugs
4352,The app does not work after last nights update,negative,doesn't
4364,Your birthday WELL Happy birthday,positive,Happy
4374,just camee back from bowling which i offiacial suck at,negative,suck
4375,I have too much homework to do today,negative,too
4381,Best app for time management,positive,Best
4383,and it never arrived have to wait until Monday now,negative,never
4392,ay buti pa kayo uy thank you,positive,thank
4393,says misses my cousins so badly httpplurkcompx2bha,negative,misses
4399,Thanks for the Gifford Lectures page,positive,Thanks
4402,looking for my sister on facebook miss you yani,negative,miss
4406,Can construct reminders well with an in depth layout,positive,construct
4409,join the club dougie i have a cold too x,negative,cold
4418,BGT made me cry tonight,negative,cry
4425,Worked well for my purposes,positive,well
4431,super duber high this klondike bar is thee business,positive,high
4438,Mondays arent so bad when they are this sunny fb,positive,sunny
4441,20 at least hugh happy trails,positive,happy
4444,yeah I know the feeling Good morning mate,positive,Good
4449,Morning Happy Mothers Day Miz Thank you Lance,positive,Happy
4450,supernatural httptwitpiccom66l83 I really miss her,negative,miss
4455,wat u doin my bad im mixin this song,negative,bad
4461,left off the again in the titlewhoops,positive,whoops!
4463,Happy Mothers day to allMothers Cheers,positive,Happy
4464,hopefully the weather has been nicecooperating,positive,hopefully
4465,After workHillcats game 25 cent hot dogs haha,negative,negative
4473,Love the app Very powerful Used it for 2 years,positive,Love
4483,Trader Joes sushi is a fail,negative,fail
4496,httptwitpiccom4gnlp THAT IS FANTASTICAL,positive,FANTASTICAL
4503,my feet are coldi hate when my feet get cold,negative,hate
4504,Checkin out oramarecordscom Got a fever and cnt sleep,negative,fever
4521,im going to miss khyy so much,negative,miss
4522,no one calls me anymore,negative,calls
4523,Download movie Notorious httptinyurlcomd2u4gs cool movie,positive,cool
4534,Oh tonight Looking forward to it,positive,forward
4540,all ur pic its so nice look so cuteoh,positive,cute
4542,I think I like them all httpbitlylzRPC,positive,like
4548,cupcakes sometimes plugging it into 240 can fix problems,positive,cupcakes
4553,ohh i love green and purple and BLACK,positive,love
4562,No worries Going to ABP right now Want something,positive,want
4573,Youre welcome There I added you already,positive,added
4574,hahaha do it youll have a blast,positive,blast
4576,feel sick too much cheese on toast,negative,sick
4583,So wonderful to spend Mothers Day with my mum,positive,wonderful
4587,and yes i like the vids,positive,like
4592,i just fell going into my house not fun,negative,fell
4593,if she sees that she will cry lol,negative,cry
4598,Mourning Venus Third Round Loss,negative,Mourning
4600,working I am so ready to go,positive,ready
4603,What do u see in her that i dont have,negative,dont
4605,Better than Trello for personal everyday GTD,positive,Better
4616,Goodby Silversteins new site httpwwwgoodbysilversteincom I enjoy it,positive,enjoy
4649,Wolverine is awesome love it your such a great actor,positive,awesome
4650,Unable to import Wunderlist data says nothing to import,negative,unable
4656,Just had an iced coffee Christ that tasted nasty,negative,nasty
4659,hey Samantha welcome and happy mothers day,positive,happy
4661,httptwitpiccom24mer i like Mr Piggls I mean Pickles,positive,like
4662,4am And Im on the beach Pretty,positive,Pretty
4668,leaving now dont miss me too much tweetbeaks 3,negative,miss
4669,DivaDee26 teehee Im glad to entertain ye,positive,entertain
4677,Cheers lifts coffee cup here here for Mondays,positive,Cheers
4686,Happy Mothers Day to all my twitter moms including myself,positive,Happy
4710,cant wait to watch the next season of heroes,positive,wait
4711,Im going bed i dnt feel well as always,negative,well
4728,just woke upfeelin a lil better 3,positive,better
4749,Favorite little cartoon movie in the world,positive,Favorite
4761,lol l love your tweets Keep them coming,positive,love
4770,Everythings Sooo Messed Up Life Sucks,negative,Sucks
4774,Loads of Beard papas have disappeared in the UK too,negative,disappeared
4775,happppppyyyy mothersdayyyyyyyyy mummy you are the best,positive,happy
4781,lol awesome i have randoms following me,positive,awesome
4783,oh dear Im sorry but i laughed,negative,sorry
4790,Download movie 81st Annual Academy Awards PreShow httptinyurlcomcdue53 cool movie,positive,cool
4798,Mine too Hayley is great,positive,great
4801,hahaha thanks for clearing up the,positive,thanks
4806,is wondering y Mother Nature is making my life miserable,negative,miserable
4817,Beautiful morning here in the mountains,positive,Beautiful
4834,I feel like poop I hate being sick,negative,hate
4838,Indeed Have a nice week,positive,nice
4841,loves GOSSIP GIRL Episode 23 The Wrath of Con,positive,loves
4857,Had such a great weekend Glad its sunny out today,positive,great
4859,night night dollies you are al so amazing,positive,amazing
4861,i have runny nose i cant breathe terrible feeling,negative,terrible
4863,I never liked that boy Jerms,negative,liked
4871,tripping through tiredness is nottt nice,negative,tiredness
4880,emozac and a good morning from france to my zaccie,positive,good
4886,Friday is not treating me well so far,negative,not
4888,i make them good girls go bad,negative,bad
4894,httptwitpiccom4w3he The pretty flowers john mains brought the ladies 2nite,positive,pretty
4913,seen mi abueltia at the hospital shes doing good,positive,good
4915,a walk in the clouds sweet november lake house,positive,sweet
4919,happy mothers day I love you mama,positive,love
4927,I am back from the best party ever,positive,best
4933,apparently you are not getting on anymore sad,negative,sad
4944,Simple yet effective Pro version is cheap and awesome,positive,awesome
4963,Cant wait to do some of those things,positive,Cant
4974,My neighbour is fond of loud Nickelback,positive,fond
4987,happy mothers to all the moms out there,positive,happy
4988,Is in the badbooks again dont know why I bother,negative,badbooks
4989,I wish I could get my nails done stupid job,negative,stupid
4994,yes thats a problem prism fail,negative,fail
4997,wahAmerican Chocolate Cheese Cake for my chweet mummy muaxxx,positive,chweet
5004,its my burfday and im all alone,negative,alone
5009,Off to England during the summer holidays this year yay,positive,yay
5011,How can I get my money back,negative,money
5016,You never write back babe my feelings are hurt,negative,hurt
5018,this hiatus of yours is like really long Boo,negative,Boo
5021,Shopped til i droppedcome bac sunshine i miss u,negative,miss
5026,Notifications are still premium feature Okay,negative,premium
5027,I really loved it Im more organized 3,positive,loved
5032,i wish i would in californiai m so sad,negative,sad
5034,noooooooo i miss you sooooooo much gaah,negative,miss
5042,Its fun and easy to use,positive,fun
5048,Play tune does not work on gionee,negative,does
5056,thank you We had a blast,positive,blast
5060,have to return my sideways meds and bills,negative,bills
5062,Hee I love them all,positive,love
5065,I misses my bed so sleepy,negative,misses
5067,Scramming a little early Nibs sounds pathetic,negative,pathetic
5075,Great intuitive and easy to use,positive,Great
5076,Just got home 3 Was pleased with Star Trek,positive,pleased
5078,Im not sleeping at all until accepts my appology,negative,apology
5087,its the nonwww fail httpwwwmymunchiesnet that works,negative,fail
5089,wishes all you moms a happy blessed Mothers Day,positive,happy
5098,Excited for today But still so much to do,positive,Excited
5101,God you Twitter Stop eating my undeleted DMs,negative,****
5106,Like the new Schedule page,positive,Like
5109,Its been great A great to do list app,positive,great
5124,where is the alarm tone setting in this,negative,alarm
5126,Awesome to scheduled my job and personal issues,positive,Awesome
5131,gawww why is facebook being so slow,negative,slow
5135,,negative,يسهلك
5136,Long day at office again Tiring week,negative,Tiring
5148,oh my gosh loved it,positive,loved
5151,Mooorning Its Friday and thats terrific Smile up D,positive,terrific
5156,good luck with your auction,positive,good
5162,Gud nite allwill catch you all again tomorrow,positive,Nite
5165,everyone follow and they are amazing,positive,amazing
5177,I love the drag and drop feature,positive,love
5180,Great app but the widget freezes alot,positive,Great
5184,httptwitpiccom4hsd2 Weheyyyy We give thanks for MIDI keyboards,positive,Weheyyyy
5188,Good concept but lack basic functionality,negative,lack
5189,You live dat glamorous life,positive,glamorous
5211,Right on Pull up a chair and welcome,positive,Welcome
5215,Feeling pretty tired and lonely,negative,lonely
5220,Its perfect application I love it,positive,love
5221,Today was not an inspirational photography day photography httptwurlnljnizbw,negative,not
5228,Gtasks Sync doenst work Calendar Sync is ok,negative,doens´t
5254,awwwh u stuck in traffic booo,negative,booo!
5266,im still devastated about manchester united losing the UCL final,negative,devastated
5267,Really wish I could have gone to this weekend,positive,wish
5274,shares I miss my niece and nephew httptinyurlcommrgqdc httpplurkcompx1ap6,negative,miss
5281,httptwitpiccom4w8ja Felicia is freakin cute,positive,cute
5282,im not sure what stracchino is but it sounds good,positive,good
5283,Congrats on the knottie man,positive,Congrats
5286,Like the help it gives,positive,help
5294,amhzz did u get an invite I miss u,negative,miss
5296,cannot go cannot refused to feel the pain,negative,pain
5300,I burnt my arm just thought you should know,negative,burnt
5305,Enjoy we know you will,positive,Enjoy
5309,Im 3 days late but happy birthday Hahahaha,positive,happy
5322,is excited for tonights party of ron httpplurkcompsujth,positive,excited
5339,what a bummer that tomorrow is friday again,negative,bummer
5343,O lol but tiz a good song,positive,good
5344,Is going to sleep Good night everyone,positive,Good
5351,listening to jubey snoring on the phone hehe goodnight,positive,goodnight
5353,many tribes r becoming extinct I blame Mc Donalds,negative,blame
5366,Super glitchy Too frustrating to bother trying to use it,negative,frustrating
5371,Your app is awesome please add sticky notification,positive,awesome
5374,When are gonna release another album already I miss them,negative,miss
5383,Employee orientation for serco yayy Im excitednervous Wish me luck,positive,excited
5384,hope schools gonna be good tomorrow,positive,hope
5386,horrible this stupid thing will not let me log in,negative,horrible
5394,2 days after all4web im still tired,negative,tired
5404,I apparently have crappy typing skillslol sorry,negative,crappy
5406,datti Thanks sankar for ur wishes,positive,Thanks
5423,Cool Keeping track of my stuffs is very good,positive,good
5426,a midwest girl lolso close and yet so far,positive,close
5429,Breaking the daily build broke my daily plan as well,negative,broke
5434,thanks clair I havent watched it yet,positive,thanks
5435,Is losing money in Vegas,negative,losing
5465,i dont want the seniors to leave,positive,want
5468,Wow That hurt way worse than i thought it would,negative,hurt
5474,Hey Mary This Is My Twitter Karishmaa1 Luvv Youu,positive,Luvv
5479,UGH BUT I N33D T0G0 BAD,negative,UGH
5483,httptwitpiccom4woj2 omgssh ang cute ng bby,positive,cute
5493,party was awesome soooo tired bye ps happy mommas day,positive,awesome
5495,Good news about the tooth,positive,Good
5496,congratulations I hope you have an amazing day,positive,amazing
5510,loves my new twitter backgroundmy two heroswichita and kraussey haha,positive,loves
5512,cheers for the aptism link,positive,cheers
5513,warmfuzzies to you my friend,positive,warmfuzzies
5527,I KNOW Im so excited for them,positive,excited
5532,still not 100 im sick of being sick,negative,sick
5535,out with i am soooo hungry,negative,hungry
5541,thanks will try to behave,positive,thanks
5542,the movie Tym So sad I was crying nonstop,negative,sad
5547,rashid aww how cute I like that song a lot,positive,cute
5555,its taking forever to upload,negative,forever
5557,I am happy for Philip being at GoogleIO today,positive,happy
5561,Rollback right after editing pls fix this,negative,fix
5574,twitterfails hard right nowthis is annoying,negative,annoying
5575,E Its an honour being your friend httpbitlyLhgZ2,positive,honour
5585,httptwitpiccom5wb0k what a mess were missing the bra strap,negative,mess
5586,I hope you feel better soon,positive,hope
5596,Night mode doesnt show up under theme,negative,doesnt
5602,Nice app for time table and reminder,positive,Nice
5625,Sad to be leaving so soon,negative,Sad
5626,Why am I having such a hard time falling asleep,negative,hard
5635,going out I cant do this anymore,negative,anymore
5641,Ok time for bed Good night Twitter,positive,Good
5643,we will work on that mama sweetdreams,positive,sweetdreams
5644,Getting anxious for Blink 182s new album,negative,anxious
5645,is home whoott Happy Mothers Day Madre,positive,Happy
5649,daaammmnnnnn I do wish I was there,negative,wish
5650,lmao I need a shopping partner today,positive,lmao
5675,Today feels like friday Too bad its not,negative,bad
5691,Im sorry to hear that,negative,sorry
5696,Morning People Just woke up now,positive,Morning
5701,lucky I still want those blue ones,positive,lucky
5704,It sometimes crashes a lot,positive,lot
5714,Finished new moon Woo Now i want the next one,positive,Woo
5722,I am beginning to think sun blcok is a haox,negative,hoax
5733,Very fun good game helpful and inspiring,positive,fun
5739,Night At The Museum 2 Pretty furkin good,positive,good
5744,on that note i do not feel missed,positive,missed
5746,thirty minutes turned into three hours oops,negative,oops
5760,aww if I could I would GBY,positive,aww
5761,To all the gorgeous moms out there Happy Moms Daaay,positive,gorgeous
5762,Is feeling a bit lonely,negative,lonely
5777,Easy to use efficient beats the rest,positive,efficient
5783,Aaaaahhhh Friday but Funeral at 5,negative,Funeral
5788,Layin n bed with a headache ughhhhwaitin on your call,negative,headache
5791,Omg little kids with cancer is the saddest thing ever,negative,saddest
5793,I dont feel well at all,negative,unwell
5795,cass my throat hurts today blahhh,negative,hurts
5797,Notifications only come up when you come app,negative,negative
5823,happy mamas day ladies have a good day,positive,happy
5830,Thanks End up going to Makino Chaya,positive,Thanks
5831,art That would be the one Its awesome sauce,positive,awesome
5833,Thank you guts for 360 followers It means a lot,positive,means
5835,omg wtf why is there a site following me,negative,wtf
5840,haha im jewish i love that one,positive,love
5847,29 mei missing my dad for over a year now,negative,missing
5850,I agree I like the new pic,positive,like
5851,Its a cool app but essential features are premium,positive,cool
5853,nice I wish twitter would tile mine,positive,nice
5855,Woke up early Still sick,negative,sick
5878,httptwitpiccom4wf3a the definition of true beauty,positive,beauty
5901,Problems seem to be fixed now Thank you,positive,Thank
5904,Good until it started wanting money for doing its job,negative,wanting
5917,Thank you Tadi jam 1230pm,positive,Thank
5918,Not looking forward to next wednesday at all,negative,not
5930,hey guys y did the sun make my day gloomy,negative,gloomy
5933,is wishing she would get more followers,positive,wishing
5938,wassup m8 bad day not good,negative,bad
5951,having my brecky Good Morning x,positive,Good
5970,Congratulations on winning the Indie Award,positive,Congratulations
5988,aww loves you way too cute,positive,loves
5991,Im so sleep deprived but its to hot to sleep,negative,deprived
5992,its too sunny for work,negative,too
5995,Best app ever For time management and planning Sectograph rocks,positive,rocks
5998,I love that Joan Rivers says its Family First,positive,love
6004,not academically of course I miss him already,negative,miss
6005,Shiv his place slowly I hope,positive,hope
6013,Chatted with my old schoolmates Awww I miss my Highschool,negative,miss
6023,Good Night Happy Mothers Day,positive,Happy
6031,i dont understand the whole follow friday thing,negative,understand
6032,richards sorry to be the bearer of bad news,negative,bad
6037,my girlfriend still likes sesame st and so do I,positive,likes
6041,KillBoy I know the feeling,negative,Kill
6051,off work yesss super hungry,negative,hungry
